SaleDate,ProductID,ProductCategory,SalesQuantity,SalesAmount,StoreLocation
2023-08-11,1228,Concentrates,22,16.7606077007579,Denver
2023-08-12,1547,Concentrates,37,35.9797265185547,Denver
2023-08-13,1919,Concentrates,20,155.16699640181963,Fort Collins
2023-08-14,1222,Flower,39,13.427202805882446,Colorado Springs
2023-08-15,1005,Flower,24,187.5081268283086,Boulder
2023-08-16,1321,Concentrates,48,26.42068016497511,Denver
2023-08-17,1467,Flower,20,161.85523789865704,Colorado Springs
2023-08-18,1731,Topicals,1,180.73714277925944,Denver
2023-08-19,1074,Concentrates,1,188.81576112158496,Fort Collins
2023-08-20,1003,Flower,17,174.8206344642348,Colorado Springs
2023-08-21,1846,Edibles,1,64.63450749083421,Colorado Springs
2023-08-22,1645,Concentrates,45,73.28655495431063,Fort Collins
2023-08-23,1117,Concentrates,30,91.04368273591443,Boulder
2023-08-24,1880,Topicals,41,36.46637098734916,Denver
2023-08-25,1605,Vape,47,14.231766462772534,Fort Collins
2023-08-26,1503,Vape,3,175.1331067133966,Colorado Springs
2023-08-27,1997,Topicals,46,115.28445607998671,Fort Collins
2023-08-28,1946,Topicals,11,125.6573590138611,Colorado Springs
2023-08-29,1573,Topicals,24,186.12781021538112,Fort Collins
2023-08-30,1440,Vape,22,136.37283384158698,Boulder
2023-08-31,1193,Topicals,44,141.26216582456453,Colorado Springs
2023-09-01,1846,Flower,45,159.524043202981,Fort Collins
2023-09-02,1714,Concentrates,26,32.10620547290672,Boulder
2023-09-03,1391,Concentrates,13,78.43080911062039,Boulder
2023-09-04,1025,Edibles,1,193.95950626363958,Denver
2023-09-05,1434,Edibles,24,185.35671483911526,Colorado Springs
2023-09-06,1172,Concentrates,10,177.97430629893512,Denver
2023-09-07,1299,Flower,35,95.89681696440476,Boulder
2023-09-08,1644,Vape,24,172.86666118149307,Denver
2023-09-09,1325,Vape,28,19.195217569695465,Denver
2023-09-10,1409,Flower,36,38.21831060885231,Fort Collins
2023-09-11,1117,Vape,16,88.65386271197028,Denver
2023-09-12,1835,Topicals,40,101.84449266960402,Boulder
2023-09-13,1786,Concentrates,16,60.066359168962805,Denver
2023-09-14,1723,Concentrates,17,77.73056746107962,Colorado Springs
2023-09-15,1224,Flower,15,40.92745919482007,Fort Collins
2023-09-16,1531,Vape,16,102.93546602602237,Boulder
2023-09-17,1112,Edibles,15,160.83022564489363,Denver
2023-09-18,1139,Edibles,34,135.6584747956481,Colorado Springs
2023-09-19,1558,Vape,11,30.48052699945284,Boulder
2023-09-20,1000,Edibles,1,102.64050464537605,Denver
2023-09-21,1089,Flower,15,142.55281272814773,Fort Collins
2023-09-22,1653,Flower,26,110.68010634524883,Denver
2023-09-23,1319,Vape,4,84.4183633417543,Boulder
2023-09-24,1549,Edibles,43,128.16374004393685,Boulder
2023-09-25,1804,Flower,5,194.04134640705234,Boulder
2023-09-26,1893,Flower,35,28.032502855554817,Colorado Springs
2023-09-27,1138,Topicals,13,84.10305154203652,Denver
2023-09-28,1510,Topicals,10,87.25511207875817,Denver
2023-09-29,1867,Flower,11,119.6237889889905,Denver
2023-09-30,1844,Vape,18,38.9131743575644,Fort Collins
2023-10-01,1258,Concentrates,34,43.56217567538921,Colorado Springs
2023-10-02,1672,Concentrates,39,64.21866333959238,Colorado Springs
2023-10-03,1901,Flower,41,191.61530822101872,Fort Collins
2023-10-04,1689,Flower,42,149.48063043387148,Colorado Springs
2023-10-05,1009,Flower,23,135.72172732138563,Fort Collins
2023-10-06,1260,Vape,7,165.2219606049098,Boulder
2023-10-07,1918,Topicals,39,34.23952909417166,Boulder
2023-10-08,1649,Flower,3,173.2732357475128,Colorado Springs
2023-10-09,1171,Flower,12,123.01821563862576,Boulder
2023-10-10,1897,Edibles,7,73.71251141719773,Boulder
2023-10-11,1012,Vape,49,165.01249859168118,Boulder
2023-10-12,1167,Flower,26,162.48726152623857,Denver
2023-10-13,1641,Edibles,33,170.68463052617815,Boulder
2023-10-14,1595,Concentrates,37,31.94840102032661,Denver
2023-10-15,1320,Flower,48,194.17863654919745,Fort Collins
2023-10-16,1318,Flower,15,192.32896922004892,Fort Collins
2023-10-17,1612,Edibles,2,77.9192326453309,Fort Collins
2023-10-18,1328,Vape,41,22.519863460264734,Fort Collins
2023-10-19,1784,Flower,7,41.74057719906928,Fort Collins
2023-10-20,1776,Concentrates,32,198.63785683449242,Boulder
2023-10-21,1970,Flower,4,116.97245920261598,Boulder
2023-10-22,1910,Concentrates,20,77.75814177694988,Boulder
2023-10-23,1919,Topicals,36,64.75851183150738,Fort Collins
2023-10-24,1549,Topicals,32,58.828429709080034,Fort Collins
2023-10-25,1418,Concentrates,28,136.1890253603516,Denver
2023-10-26,1605,Vape,13,89.68368798874033,Colorado Springs
2023-10-27,1094,Flower,1,193.4280328800362,Boulder
2023-10-28,1816,Flower,35,139.93017582261868,Colorado Springs
2023-10-29,1580,Topicals,48,160.48847229930263,Fort Collins
2023-10-30,1317,Concentrates,30,65.62089423080039,Fort Collins
2023-10-31,1955,Flower,36,25.04541773063891,Fort Collins
2023-11-01,1235,Flower,25,102.6863391025574,Colorado Springs
2023-11-02,1945,Vape,16,69.77049384378319,Denver
2023-11-03,1333,Edibles,19,48.3958013515055,Fort Collins
2023-11-04,1884,Topicals,1,191.00200485216365,Denver
2023-11-05,1375,Topicals,5,94.35776072498575,Denver
2023-11-06,1458,Edibles,22,43.194632489269274,Boulder
2023-11-07,1136,Flower,24,47.743624009416436,Colorado Springs
2023-11-08,1929,Vape,43,63.33485106827286,Fort Collins
2023-11-09,1587,Vape,45,199.87009095604543,Denver
2023-11-10,1994,Topicals,37,60.92218509872349,Colorado Springs
2023-11-11,1546,Vape,36,72.47234286990619,Colorado Springs
2023-11-12,1512,Edibles,36,135.27234431696027,Fort Collins
2023-11-13,1295,Flower,4,65.85266151795668,Boulder
2023-11-14,1319,Edibles,36,51.00280770134174,Boulder
2023-11-15,1917,Concentrates,18,40.14106546342375,Denver
2023-11-16,1571,Topicals,16,69.40970635528052,Boulder
2023-11-17,1831,Vape,41,30.123981029466968,Boulder
2023-11-18,1348,Concentrates,18,13.54285141880875,Boulder
2023-11-19,1839,Vape,22,162.8819224935887,Colorado Springs
2023-11-20,1778,Flower,2,36.20003905876955,Fort Collins
2023-11-21,1872,Flower,21,157.43560146489602,Colorado Springs
2023-11-22,1228,Flower,36,161.53307100746537,Colorado Springs
2023-11-23,1269,Vape,44,112.2047100025562,Fort Collins
2023-11-24,1827,Concentrates,39,68.83957207946077,Colorado Springs
2023-11-25,1797,Flower,47,37.55621941247881,Denver
2023-11-26,1290,Concentrates,39,149.99297027698984,Denver
2023-11-27,1724,Vape,29,124.26352733653934,Colorado Springs
2023-11-28,1164,Concentrates,26,134.5361567337772,Boulder
2023-11-29,1004,Vape,21,11.647127070574898,Colorado Springs
2023-11-30,1850,Vape,17,186.22823298448665,Boulder
2023-12-01,1378,Topicals,16,22.595135614844544,Colorado Springs
2023-12-02,1077,Vape,31,79.69311817660108,Denver
2023-12-03,1409,Vape,9,86.51521343382305,Boulder
2023-12-04,1573,Edibles,31,10.25754965461028,Denver
2023-12-05,1131,Flower,14,104.44696877665145,Colorado Springs
2023-12-06,1600,Topicals,49,153.03370895709187,Fort Collins
2023-12-07,1748,Topicals,37,166.42104409180672,Boulder
2023-12-08,1041,Topicals,2,177.08542872811805,Boulder
2023-12-09,1088,Edibles,48,102.6665849799202,Colorado Springs
2023-12-10,1401,Vape,46,129.8208762006336,Colorado Springs
2023-12-11,1295,Flower,14,25.108745526334765,Boulder
2023-12-12,1839,Concentrates,33,102.72726261353249,Fort Collins
2023-12-13,1294,Vape,35,39.4149934256297,Colorado Springs
2023-12-14,1615,Edibles,39,80.23219234827907,Colorado Springs
2023-12-15,1525,Vape,47,72.56800944427387,Colorado Springs
2023-12-16,1799,Vape,20,90.47270967588655,Fort Collins
2023-12-17,1690,Edibles,2,118.61095741508518,Boulder
2023-12-18,1636,Topicals,41,181.54656294196923,Denver
2023-12-19,1421,Topicals,19,84.95207995602601,Colorado Springs
2023-12-20,1864,Flower,37,196.41492718519464,Fort Collins
2023-12-21,1022,Flower,18,154.21532912972853,Boulder
2023-12-22,1574,Topicals,16,107.18139888979282,Boulder
2023-12-23,1142,Concentrates,4,132.36502305126936,Fort Collins
2023-12-24,1992,Vape,12,29.422592515069454,Colorado Springs
2023-12-25,1664,Concentrates,29,170.4590909495944,Denver
2023-12-26,1144,Vape,7,120.64791646215352,Colorado Springs
2023-12-27,1224,Topicals,14,197.35282123982435,Boulder
2023-12-28,1502,Flower,12,130.92146131304133,Denver
2023-12-29,1961,Flower,35,168.48120082060177,Colorado Springs
2023-12-30,1973,Concentrates,5,161.95492113109555,Denver
2023-12-31,1820,Flower,17,75.63761877897107,Fort Collins
2023-01-01,1615,Topicals,42,59.326018794310215,Colorado Springs
2023-01-02,1103,Concentrates,32,91.7937808519869,Boulder
2023-01-03,1946,Vape,10,98.77585543767906,Boulder
2023-01-04,1038,Flower,43,55.616093367962335,Denver
2023-01-05,1946,Edibles,17,179.97359593668466,Fort Collins
2023-01-06,1197,Flower,5,113.08409383712274,Colorado Springs
2023-01-07,1645,Vape,45,195.90443450917823,Fort Collins
2023-01-08,1578,Concentrates,42,163.90337782879,Fort Collins
2023-01-09,1390,Vape,9,115.58392347446974,Denver
2023-01-10,1178,Edibles,49,189.93765284742824,Denver
2023-01-11,1967,Topicals,33,105.92621486810835,Colorado Springs
2023-01-12,1553,Flower,36,178.5502373785474,Boulder
2023-01-13,1447,Concentrates,36,78.04750842720304,Colorado Springs
2023-01-14,1499,Topicals,18,81.94205284677787,Fort Collins
2023-01-15,1014,Vape,9,89.44482976447692,Denver
2023-01-16,1622,Concentrates,29,113.85887272921677,Fort Collins
2023-01-17,1668,Topicals,14,115.16315133777657,Denver
2023-01-18,1288,Concentrates,25,104.315795118646,Boulder
2023-01-19,1477,Edibles,15,68.14018498080182,Fort Collins
2023-01-20,1230,Edibles,6,186.1692283102579,Denver
2023-01-21,1922,Flower,42,121.8313584963583,Colorado Springs
2023-01-22,1419,Flower,29,87.47045107640304,Colorado Springs
2023-01-23,1156,Edibles,15,133.72362254128745,Colorado Springs
2023-01-24,1549,Concentrates,29,155.913683983863,Fort Collins
2023-01-25,1440,Edibles,4,192.53833676336617,Denver
2023-01-26,1096,Flower,18,104.9143408308407,Denver
2023-01-27,1996,Edibles,49,31.29871696664417,Denver
2023-01-28,1410,Edibles,44,93.74550227294284,Fort Collins
2023-01-29,1950,Concentrates,39,101.00440667615956,Denver
2023-01-30,1288,Topicals,16,180.42887485527805,Boulder
2023-01-31,1253,Flower,11,85.01214600796109,Fort Collins
2023-02-01,1195,Concentrates,14,191.1316103285563,Boulder
2023-02-02,1597,Edibles,3,102.17506246572361,Boulder
2023-02-03,1833,Edibles,42,195.0182951859965,Colorado Springs
2023-02-04,1521,Topicals,38,11.557681014882817,Fort Collins
2023-02-05,1516,Flower,45,180.77492121320586,Denver
2023-02-06,1634,Flower,42,186.91288586923662,Boulder
2023-02-07,1841,Vape,18,192.59397779539051,Fort Collins
2023-02-08,1864,Flower,20,12.484541493176822,Denver
2023-02-09,1117,Topicals,48,42.62315894455871,Colorado Springs
2023-02-10,1805,Vape,25,134.21525558771486,Fort Collins
2023-02-11,1908,Vape,38,14.839811429670355,Fort Collins
2023-02-12,1158,Edibles,13,22.085709273535137,Fort Collins
2023-02-13,1814,Edibles,4,52.00498600175396,Denver
2023-02-14,1227,Flower,14,107.363556061338,Boulder
2023-02-15,1876,Vape,33,113.72148626069342,Boulder
2023-02-16,1215,Edibles,28,16.509613330765827,Fort Collins
2023-02-17,1947,Topicals,37,42.36977764849092,Fort Collins
2023-02-18,1695,Edibles,8,104.94407793358451,Denver
2023-02-19,1014,Edibles,44,122.848717979247,Colorado Springs
2023-02-20,1156,Vape,34,38.196322332380916,Fort Collins
2023-02-21,1647,Vape,44,85.77986826992442,Fort Collins
2023-02-22,1260,Concentrates,5,181.83627293822096,Colorado Springs
2023-02-23,1156,Topicals,5,199.7908645387727,Fort Collins
2023-02-24,1046,Vape,31,197.57074641791684,Boulder
2023-02-25,1323,Flower,45,177.51815695450574,Fort Collins
2023-02-26,1843,Topicals,9,84.9854167104897,Boulder
2023-02-27,1684,Topicals,42,140.449115494209,Denver
2023-02-28,1129,Vape,32,89.15252327899775,Denver
2023-03-01,1410,Topicals,33,133.22013509659854,Boulder
2023-03-02,1094,Vape,3,68.79216948420182,Boulder
2023-03-03,1626,Edibles,30,125.17842818596307,Colorado Springs
2023-03-04,1754,Concentrates,12,109.51411434504148,Boulder
2023-03-05,1931,Edibles,29,14.651250504507992,Boulder
2023-03-06,1291,Vape,3,160.2335517117616,Fort Collins
2023-03-07,1793,Vape,26,12.260588126579567,Colorado Springs
2023-03-08,1810,Edibles,30,65.69962902812733,Boulder
2023-03-09,1282,Flower,9,11.12557243626045,Boulder
2023-03-10,1068,Flower,26,81.47826852608766,Boulder
2023-03-11,1659,Flower,2,22.000500351186467,Fort Collins
2023-03-12,1010,Vape,3,183.56708369793583,Fort Collins
2023-03-13,1253,Topicals,46,88.97906608094503,Fort Collins
2023-03-14,1841,Vape,4,97.30419722423791,Denver
2023-03-15,1871,Topicals,25,76.47154485726243,Fort Collins
2023-03-16,1549,Edibles,13,129.2261692983356,Boulder
2023-03-17,1133,Concentrates,39,159.03754215745872,Fort Collins
2023-03-18,1711,Topicals,44,133.14788117930578,Fort Collins
2023-03-19,1022,Flower,35,152.15935249507424,Colorado Springs
2023-03-20,1814,Vape,23,182.1349960667595,Boulder
2023-03-21,1345,Edibles,9,174.07384101757145,Fort Collins
2023-03-22,1301,Flower,2,138.0711060232022,Denver
2023-03-23,1362,Edibles,41,50.78121295184143,Colorado Springs
2023-03-24,1395,Concentrates,44,131.16354169796648,Fort Collins
2023-03-25,1217,Vape,31,106.15578819069708,Colorado Springs
2023-03-26,1140,Vape,44,146.2716538919798,Colorado Springs
2023-03-27,1615,Concentrates,47,168.25701319465384,Denver
2023-03-28,1957,Vape,2,151.1170844654193,Denver
2023-03-29,1209,Topicals,32,170.8466222926442,Denver
2023-03-30,1984,Edibles,18,22.13461093479453,Boulder
2023-03-31,1992,Flower,13,16.007807265118153,Colorado Springs
2023-04-01,1622,Concentrates,46,59.11510786292285,Fort Collins
2023-04-02,1615,Topicals,5,181.12655598063938,Denver
2023-04-03,1827,Flower,42,166.49525768695503,Denver
2023-04-04,1682,Flower,44,139.7181865811092,Colorado Springs
2023-04-05,1459,Concentrates,10,143.14414681354603,Colorado Springs
2023-04-06,1355,Topicals,43,148.06738915906038,Colorado Springs
2023-04-07,1323,Flower,25,189.09451309210192,Fort Collins
2023-04-08,1132,Flower,34,168.11631893843594,Boulder
2023-04-09,1887,Topicals,37,128.44417353513904,Boulder
2023-04-10,1804,Vape,30,136.4859326988567,Denver
2023-04-11,1839,Flower,7,50.61064979161317,Boulder
2023-04-12,1126,Edibles,6,134.89057677969177,Fort Collins
2023-04-13,1105,Topicals,3,90.68901235950712,Boulder
2023-04-14,1603,Flower,13,39.06275541509131,Fort Collins
2023-04-15,1798,Concentrates,3,163.21653565684912,Denver
2023-04-16,1377,Edibles,26,106.94694896259767,Colorado Springs
2023-04-17,1904,Flower,24,195.7107579209901,Fort Collins
2023-04-18,1050,Edibles,6,63.51907735015974,Colorado Springs
2023-04-19,1028,Edibles,43,101.32732133796458,Denver
2023-04-20,1461,Vape,49,95.11913638708495,Fort Collins
2023-04-21,1295,Edibles,42,32.94810926218996,Fort Collins
2023-04-22,1296,Vape,12,90.9619029778481,Boulder
2023-04-23,1725,Topicals,49,64.63515671997573,Fort Collins
2023-04-24,1778,Vape,36,40.460889559717536,Denver
2023-04-25,1406,Concentrates,2,63.60956096686646,Colorado Springs
2023-04-26,1768,Flower,11,54.31782134061448,Fort Collins
2023-04-27,1813,Topicals,39,149.47397089111683,Denver
2023-04-28,1612,Topicals,34,15.847283869240417,Denver
2023-04-29,1404,Concentrates,26,127.31792210351205,Fort Collins
2023-04-30,1345,Vape,18,154.52565498448524,Boulder
2023-05-01,1621,Flower,21,101.3374567291049,Fort Collins
2023-05-02,1419,Vape,36,186.9973462015045,Fort Collins
2023-05-03,1181,Edibles,40,144.4973320949417,Boulder
2023-05-04,1982,Vape,46,152.10549374916928,Denver
2023-05-05,1824,Topicals,44,47.41736261376535,Fort Collins
2023-05-06,1000,Flower,22,157.68615940942396,Boulder
2023-05-07,1830,Vape,30,168.09799985579184,Colorado Springs
2023-05-08,1949,Flower,43,78.64061379713802,Colorado Springs
2023-05-09,1566,Flower,30,50.53898292626453,Boulder
2023-05-10,1370,Edibles,8,83.15962904868717,Denver
2023-05-11,1935,Edibles,34,150.52551411002605,Boulder
2023-05-12,1910,Topicals,47,89.35141111505352,Denver
2023-05-13,1660,Concentrates,9,149.9638562927097,Colorado Springs
2023-05-14,1430,Flower,20,31.577262785732152,Fort Collins
2023-05-15,1968,Concentrates,40,163.14222499281203,Boulder
2023-05-16,1308,Topicals,25,58.10942151204791,Colorado Springs
2023-05-17,1136,Flower,19,57.29650766577281,Fort Collins
2023-05-18,1201,Flower,5,122.17238338873354,Colorado Springs
2023-05-19,1435,Concentrates,11,23.322428691928035,Boulder
2023-05-20,1312,Vape,15,14.996568070087028,Boulder
2023-05-21,1116,Edibles,8,59.59544640575536,Fort Collins
2023-05-22,1665,Vape,19,112.23283463961631,Boulder
2023-05-23,1936,Concentrates,23,182.44711338279316,Colorado Springs
2023-05-24,1802,Edibles,27,170.8226834983883,Fort Collins
2023-05-25,1574,Vape,40,103.18482738498534,Fort Collins
2023-05-26,1243,Edibles,32,17.039878801763628,Colorado Springs
2023-05-27,1536,Flower,26,111.69801957956874,Denver
2023-05-28,1601,Vape,27,143.91116398580616,Fort Collins
2023-05-29,1074,Edibles,19,74.44126117975641,Denver
2023-05-30,1805,Edibles,42,31.10202762351439,Colorado Springs
2023-05-31,1385,Edibles,29,62.92791110907529,Colorado Springs
2023-06-01,1902,Vape,39,156.60188424888466,Fort Collins
2023-06-02,1209,Topicals,41,76.73632813383239,Boulder
2023-06-03,1474,Vape,33,164.27648323028492,Fort Collins
2023-06-04,1417,Concentrates,19,70.70907584342041,Boulder
2023-06-05,1346,Vape,37,41.075457298625444,Denver
2023-06-06,1528,Edibles,19,92.81118830758557,Boulder
2023-06-07,1639,Flower,33,95.9321573349364,Fort Collins
2023-06-08,1938,Vape,47,13.060561524374025,Boulder
2023-06-09,1954,Vape,16,32.23856381420197,Colorado Springs
2023-06-10,1875,Edibles,23,45.135943566835316,Denver
2023-06-11,1762,Flower,7,31.58159030194823,Colorado Springs
2023-06-12,1178,Flower,26,74.88995433005913,Colorado Springs
2023-06-13,1181,Concentrates,32,193.2783425672334,Colorado Springs
2023-06-14,1663,Vape,12,106.75228228214482,Colorado Springs
2023-06-15,1024,Flower,8,129.2356445354228,Boulder
2023-06-16,1966,Flower,5,77.71343091937536,Colorado Springs
2023-06-17,1179,Topicals,42,71.46267471219775,Boulder
2023-06-18,1709,Topicals,28,14.397886663851587,Colorado Springs
2023-06-19,1500,Flower,5,105.06339457844426,Fort Collins
2023-06-20,1855,Concentrates,49,101.8857112828166,Colorado Springs
2023-06-21,1160,Flower,26,39.98783797441338,Fort Collins
2023-06-22,1176,Edibles,5,155.2215600392737,Boulder
2023-06-23,1284,Vape,22,103.60812275909056,Denver
2023-06-24,1062,Concentrates,15,74.40885433069893,Boulder
2023-06-25,1661,Edibles,13,37.912692714356126,Denver
2023-06-26,1665,Concentrates,28,114.91055712449236,Denver
2023-06-27,1155,Edibles,33,153.03523495687384,Colorado Springs
2023-06-28,1881,Vape,43,63.57987701014462,Denver
2023-06-29,1468,Vape,23,51.570926799577286,Boulder
2023-06-30,1048,Topicals,33,109.16764317226962,Colorado Springs
2023-07-01,1966,Edibles,43,39.51522747690322,Denver
2023-07-02,1848,Topicals,18,136.65654345291415,Boulder
2023-07-03,1083,Edibles,30,125.01528930940378,Denver
2023-07-04,1360,Topicals,26,26.54558942237144,Denver
2023-07-05,1688,Vape,16,16.938872082461035,Colorado Springs
2023-07-06,1147,Concentrates,13,127.85484399183113,Colorado Springs
2023-07-07,1629,Topicals,39,65.91581705786075,Boulder
2023-07-08,1341,Edibles,33,26.42469310294572,Colorado Springs
2023-07-09,1475,Edibles,26,154.29145394173244,Colorado Springs
2023-07-10,1062,Vape,48,69.66836057335237,Fort Collins
2023-07-11,1700,Edibles,1,97.32391443126248,Fort Collins
2023-07-12,1359,Flower,49,54.99445621621616,Boulder
2023-07-13,1560,Concentrates,38,129.19024488801327,Colorado Springs
2023-07-14,1326,Topicals,2,67.2827989173283,Boulder
2023-07-15,1768,Concentrates,49,193.92398263324938,Fort Collins
